unique_id,study_program,study_level,time_to_job_after_graduation,current_status,job_title,degree_required_for_job,career_prep_talked_faculty,career_prep_attended_fair,career_prep_worked_in_field,career_prep_used_career_services,other_courses_to_take,other_courses_to_take.1,alumni_registered,alumni_interest_info
367413,OTHER,1,,0,early_others,,0,1,1,0,OTHER,OTHER,,
367424,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367435,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
367446,OTHER,1,,0,early_others,,0,0,1,0,CDQ,OTHER,,
367457,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367468,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367479,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367490,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,,
367501,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367512,OTHER,1,,0,early_others,,0,1,0,1,BM,OTHER,,
367523,OTHER,1,,0,early_others,,0,0,0,0,CDQ,OTHER,,
367534,OTHER,1,,0,early_others,,0,1,0,0,OTHER,CDQ,,
367545,OTHER,1,,0,early_others,,0,0,0,0,OTHER,BM,,
367556,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367567,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367578,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367589,OTHER,1,,0,early_others,,0,0,1,0,OTHER,BM,,
367600,OTHER,1,,0,early_others,,1,1,1,0,BM,OTHER,,
367611,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367622,OTHER,1,0.25,1,technical_professional,1,1,1,1,0,OTHER,OTHER,,
367633,OTHER,1,,0,early_others,,0,0,0,0,LPS,OTHER,,
367644,OTHER,1,,0,early_others,,0,0,0,0,OTHER,BM,,
367655,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367666,OTHER,1,0.25,1,early_others,1,1,1,1,1,BM,OTHER,,
367677,OTHER,1,,0,early_others,,1,0,1,0,OTHER,CDQ,,
367688,OTHER,1,,0,early_others,,1,0,0,1,BM,OTHER,,
367699,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
367710,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367721,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367732,OTHER,1,,0,early_others,,0,0,1,0,BM,OTHER,,
367743,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367754,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,OTHER,BM,,
367765,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
367776,OTHER,1,,0,early_others,,1,1,1,0,OTHER,OTHER,,
367787,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367798,OTHER,1,,0,early_others,,1,1,0,0,OTHER,BM,,
367809,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367820,OTHER,1,,0,early_others,,0,0,0,0,OTHER,BM,,
367831,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
367842,OTHER,1,0.25,1,technical_professional,0,0,0,1,1,BM,OTHER,,
367853,OTHER,1,Other,1,admin_sales,1,0,0,1,0,BM,OTHER,,
367864,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367875,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
367886,OTHER,0,,1,technical_professional,1,,,,,OTHER,CDQ,,
367897,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,OTHER,OTHER,,
367908,OTHER,1,,0,early_others,,1,0,0,0,OTHER,OTHER,,
367919,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,,
367930,OTHER,1,0.5,1,technical_professional,1,0,0,0,1,OTHER,OTHER,,
367941,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367952,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,,
367963,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
367974,OTHER,1,,1,early_others,,0,0,1,0,BM,OTHER,,
367985,OTHER,1,0.25,1,admin_sales,1,0,1,1,0,OTHER,CDQ,,
367996,OTHER,1,0.25,1,admin_sales,1,1,0,0,0,OTHER,OTHER,,
368007,OTHER,1,0.25,1,technical_professional,1,1,1,1,0,OTHER,OTHER,,
368018,OTHER,1,0.5,1,early_others,0,0,0,1,0,OTHER,BM,,
368029,OTHER,1,0.25,1,admin_sales,0,1,1,1,1,OTHER,BM,,
368040,OTHER,1,0.5,1,early_others,1,0,0,1,0,OTHER,LPS,,
368051,OTHER,1,0.25,1,senior_executives,1,0,0,0,0,OTHER,BM,,
368062,OTHER,1,0.25,1,early_others,1,0,0,0,0,OTHER,OTHER,,
368073,OTHER,1,,0,early_others,,0,1,1,0,BM,OTHER,,
368084,OTHER,1,0.25,1,admin_sales,0,0,0,0,0,BM,OTHER,,
368095,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
368106,OTHER,1,,0,early_others,,1,1,0,1,OTHER,OTHER,,
368117,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
368128,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368139,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,BM,OTHER,,
368150,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368161,OTHER,1,,1,early_others,,0,1,0,0,LPS,OTHER,,
368172,OTHER,1,0.5,1,technical_professional,1,0,1,1,0,OTHER,OTHER,,
368183,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
368194,OTHER,1,,0,early_others,,0,0,1,0,BM,OTHER,,
368205,OTHER,0,,1,technical_professional,1,,,,,BM,OTHER,,
368216,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368227,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,LPS,OTHER,,
368238,OTHER,1,,0,early_others,,0,0,0,0,OTHER,LPS,,
368249,OTHER,1,0.25,1,early_others,0,0,0,1,0,CDQ,OTHER,,
368260,OTHER,1,,0,early_others,,0,1,1,0,OTHER,OTHER,,
368271,OTHER,1,,1,early_others,,0,0,1,0,OTHER,OTHER,,
368282,OTHER,1,0.5,1,technical_professional,1,1,0,1,1,OTHER,LPS,,
368293,OTHER,1,,0,early_others,,1,1,1,1,CDQ,OTHER,,
368304,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368315,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
368326,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
368337,OTHER,1,0.25,1,early_others,1,1,0,0,0,OTHER,BM,,
368348,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368359,OTHER,1,,0,early_others,,1,1,0,0,OTHER,OTHER,,
368370,OTHER,1,,0,early_others,,1,1,1,0,OTHER,OTHER,,
368381,CDQ,1,,0,early_others,,0,0,0,0,CDQ,OTHER,,
368392,OTHER,0,,1,technical_professional,0,,,,,OTHER,OTHER,,
368403,OTHER,1,Other,1,technical_professional,1,1,1,1,1,OTHER,BM,,
368414,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
368425,OTHER,1,0.25,1,early_others,1,1,0,0,0,BM,OTHER,,
368436,OTHER,1,0.25,1,early_others,1,1,1,1,0,OTHER,CDQ,,
368447,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,BM,OTHER,,
368458,OTHER,1,,1,early_others,,0,0,1,1,OTHER,OTHER,,
368469,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368480,OTHER,1,Other,1,technical_professional,1,0,0,1,0,OTHER,OTHER,,
368491,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368502,OTHER,1,,1,early_others,,1,0,0,0,BM,OTHER,,
368513,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,,
368524,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,,
368535,OTHER,0,,1,early_others,0,,,,,OTHER,OTHER,,
368546,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
368557,OTHER,1,,0,early_others,,0,1,1,0,CDQ,OTHER,,
368568,OTHER,1,,0,early_others,,0,0,0,0,OTHER,LPS,,
368579,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368590,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368601,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
368612,OTHER,1,0.5,1,technical_professional,0,1,1,1,0,BM,OTHER,,
368623,OTHER,1,,0,early_others,,1,0,0,0,OTHER,OTHER,,
368634,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
368645,OTHER,1,,0,early_others,,0,0,0,0,LPS,OTHER,,
368656,OTHER,0,,1,admin_sales,0,,,,,LPS,OTHER,,
368667,OTHER,1,0.5,1,admin_sales,1,0,0,1,1,BM,OTHER,,
368678,OTHER,1,Other,1,technical_professional,1,1,1,1,1,OTHER,CDQ,,
368689,OTHER,0,,1,senior_executives,1,,,,,LPS,OTHER,,
368700,OTHER,0,,1,technical_professional,0,,,,,OTHER,OTHER,,
368711,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368722,OTHER,0,,1,senior_executives,1,,,,,LPS,OTHER,,
368733,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
368744,OTHER,1,,0,early_others,,1,0,0,0,BM,OTHER,,
368755,OTHER,1,,0,early_others,,1,0,0,0,BM,OTHER,,
368766,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368777,BM,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368788,OTHER,0,,1,technical_professional,0,,,,,BM,OTHER,,
368799,OTHER,1,,0,early_others,,0,0,1,0,OTHER,CDQ,,
368810,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,LPS,OTHER,,
368821,OTHER,1,0.25,1,early_others,1,0,1,0,0,OTHER,CDQ,,
368832,OTHER,1,,0,early_others,,1,0,1,0,CDQ,OTHER,,
368843,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
368854,OTHER,1,,0,early_others,,1,0,0,0,OTHER,OTHER,,
368865,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
368876,OTHER,1,,0,early_others,,0,1,0,0,CDQ,OTHER,,
368887,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368898,OTHER,1,0.25,1,technical_professional,1,0,1,1,1,CDQ,OTHER,,
368909,OTHER,1,,1,early_others,,1,0,0,0,OTHER,OTHER,,
368920,OTHER,1,0.25,1,technical_professional,1,1,1,1,0,CDQ,OTHER,,
368931,OTHER,1,0.25,1,early_others,0,0,0,0,0,OTHER,OTHER,,
368942,BM,1,,0,early_others,,0,0,0,0,BM,OTHER,,
368953,OTHER,1,Other,1,senior_executives,0,0,0,1,0,BM,OTHER,,
368964,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
368975,OTHER,0,,,early_others,,,,,,OTHER,OTHER,,
368986,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
368997,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
369008,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369019,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
369030,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
369041,OTHER,1,,1,early_others,,1,1,0,0,OTHER,OTHER,,
369052,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,OTHER,OTHER,,
369063,OTHER,1,,0,early_others,,0,0,0,0,CDQ,OTHER,,
369074,OTHER,1,0.25,1,technical_professional,1,1,1,1,0,BM,OTHER,,
369085,OTHER,1,,1,early_others,,0,0,1,0,OTHER,BM,,
369096,OTHER,1,,0,early_others,,0,0,1,0,CDQ,OTHER,,
369107,OTHER,0,,1,senior_executives,1,,,,,OTHER,LPS,,
369118,OTHER,1,0.25,1,technical_professional,1,1,1,1,1,OTHER,OTHER,,
369129,OTHER,1,Other,1,technical_professional,0,0,1,1,1,OTHER,OTHER,,
369140,OTHER,1,,0,early_others,,1,1,1,1,OTHER,BM,,
369151,OTHER,1,0.25,1,admin_sales,0,0,1,1,0,BM,OTHER,,
369162,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369173,OTHER,0,,1,admin_sales,1,,,,,OTHER,OTHER,,
369184,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,LPS,OTHER,,
369195,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
369206,OTHER,1,,0,early_others,,0,0,0,0,OTHER,CDQ,,
369217,OTHER,1,,0,early_others,,0,0,1,0,OTHER,CDQ,,
369228,OTHER,0,,1,technical_professional,0,,,,,OTHER,BM,,
369239,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369250,OTHER,1,,0,early_others,,1,1,1,0,OTHER,OTHER,,
369261,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
369272,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
369283,OTHER,1,0.25,1,technical_professional,1,0,0,0,0,OTHER,OTHER,,
369294,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369305,OTHER,1,,0,early_others,,0,0,0,0,OTHER,CDQ,,
369316,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
369327,OTHER,1,,0,early_others,,1,1,1,1,OTHER,OTHER,,
369338,OTHER,1,,0,early_others,,0,1,0,0,OTHER,CDQ,,
369349,OTHER,1,,0,early_others,,0,0,1,0,OTHER,CDQ,,
369360,OTHER,1,,0,early_others,,0,1,0,0,BM,OTHER,,
369371,OTHER,1,,0,early_others,,1,0,1,1,OTHER,OTHER,,
369382,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369393,OTHER,0,,0,early_others,,,,,,OTHER,OTHER,,
369404,OTHER,0,,,early_others,,,,,,OTHER,OTHER,,
369415,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
369426,OTHER,0,,1,senior_executives,1,,,,,BM,OTHER,,
369437,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
369448,OTHER,1,,0,early_others,,0,0,0,0,OTHER,CDQ,,
369459,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369470,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,,
369481,OTHER,0,,1,technical_professional,1,,,,,BM,OTHER,,
369492,OTHER,1,,0,early_others,,1,0,0,0,OTHER,LPS,,
369503,OTHER,1,,0,early_others,,1,1,0,1,BM,OTHER,,
369514,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
369525,OTHER,1,,1,early_others,,1,1,0,0,LPS,OTHER,,
369536,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369547,OTHER,1,,0,early_others,,0,0,0,0,LPS,OTHER,,
369558,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
369569,OTHER,0,,,early_others,,,,,,OTHER,OTHER,,
369580,OTHER,1,,0,early_others,,0,0,0,0,OTHER,CDQ,,
369591,OTHER,0,,1,technical_professional,1,,,,,BM,OTHER,,
369602,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369613,OTHER,0,,1,senior_executives,1,,,,,BM,OTHER,,
369624,OTHER,0,,1,senior_executives,1,,,,,BM,OTHER,,
369635,OTHER,1,0.25,1,technical_professional,1,1,0,1,0,OTHER,CDQ,,
369646,OTHER,0,,1,admin_sales,0,,,,,OTHER,OTHER,,
369657,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
369668,OTHER,0,,1,early_others,,,,,,CDQ,OTHER,,
369679,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369690,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369701,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369712,OTHER,1,,0,early_others,,1,0,0,0,BM,OTHER,,
369723,OTHER,1,0.25,1,admin_sales,0,1,0,0,0,OTHER,OTHER,,
369734,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369745,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369756,OTHER,1,,1,early_others,,0,0,0,0,CDQ,OTHER,,
369767,OTHER,1,,0,early_others,,0,1,0,1,OTHER,OTHER,,
369778,OTHER,1,0.5,1,admin_sales,0,0,0,0,0,BM,OTHER,,
369789,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369800,OTHER,1,,0,early_others,,0,0,1,0,LPS,OTHER,,
369811,OTHER,1,Other,1,technical_professional,1,0,1,0,0,BM,OTHER,,
369822,OTHER,0,,0,early_others,,,,,,OTHER,OTHER,,
369833,OTHER,1,Other,1,technical_professional,1,0,0,0,0,BM,OTHER,,
369844,OTHER,1,,0,early_others,,0,0,0,0,OTHER,LPS,,
369855,OTHER,0,,0,early_others,,,,,,LPS,OTHER,,
369866,OTHER,0,,0,early_others,,,,,,OTHER,BM,,
369877,OTHER,1,0.25,1,technical_professional,0,0,0,0,1,OTHER,OTHER,,
369888,OTHER,1,0.5,1,admin_sales,0,0,1,0,0,OTHER,CDQ,,
369899,OTHER,1,,0,early_others,,0,1,0,1,OTHER,OTHER,,
369910,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369921,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369932,OTHER,1,0.25,1,technical_professional,0,0,0,1,0,OTHER,OTHER,,
369943,OTHER,1,,0,early_others,,1,0,0,0,OTHER,LPS,,
369954,OTHER,1,,0,early_others,,0,0,0,0,OTHER,CDQ,,
369965,OTHER,1,0.5,1,early_others,1,0,0,1,0,OTHER,OTHER,,
369976,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
369987,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
369998,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370009,OTHER,0,,1,senior_executives,0,,,,,OTHER,BM,,
370020,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370031,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
370042,OTHER,1,0.5,1,technical_professional,1,0,0,0,0,OTHER,OTHER,,
370053,OTHER,1,0.25,1,technical_professional,0,0,0,1,0,OTHER,OTHER,,
370064,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
370075,OTHER,1,,0,early_others,,0,0,0,0,OTHER,BM,,
370086,OTHER,1,,0,early_others,,1,0,0,0,BM,OTHER,,
370097,OTHER,0,,1,early_others,1,,,,,BM,OTHER,,
370108,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
370119,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370130,OTHER,0,,1,early_others,1,,,,,OTHER,LPS,,
370141,OTHER,0,,1,technical_professional,0,,,,,BM,OTHER,,
370152,OTHER,1,,0,early_others,,1,1,0,0,OTHER,OTHER,,
370163,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370174,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370185,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
370196,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370207,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
370218,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
370229,OTHER,1,,0,early_others,,1,1,1,1,CDQ,OTHER,,
370240,OTHER,1,,1,early_others,,0,0,1,0,OTHER,OTHER,,
370251,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370262,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,BM,OTHER,,
370273,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
370284,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,,
370295,OTHER,1,Other,1,early_others,0,0,0,1,0,OTHER,OTHER,,
370306,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370317,OTHER,0,,1,technical_professional,1,,,,,OTHER,OTHER,,
370328,OTHER,0,,1,early_others,0,,,,,OTHER,OTHER,,
370339,OTHER,1,Other,1,early_others,0,0,0,1,0,OTHER,OTHER,,
370350,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370361,OTHER,1,,0,early_others,,0,1,0,0,OTHER,LPS,,
370372,OTHER,1,Other,1,early_others,0,0,0,1,0,OTHER,OTHER,,
370383,OTHER,1,0.25,1,technical_professional,1,1,0,1,0,OTHER,LPS,,
370394,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
370405,OTHER,1,0.5,1,early_others,0,1,0,1,0,OTHER,OTHER,,
370416,OTHER,1,,0,early_others,,1,0,0,0,OTHER,LPS,,
370427,OTHER,1,,0,early_others,,1,0,1,1,LPS,OTHER,,
370438,OTHER,0,,0,early_others,,,,,,BM,OTHER,,
370449,OTHER,1,,0,early_others,,0,1,1,0,OTHER,CDQ,,
370460,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370471,OTHER,1,,0,early_others,,1,0,0,1,CDQ,OTHER,,
370482,OTHER,1,,0,early_others,,0,0,1,0,OTHER,LPS,,
370493,OTHER,0,,1,early_others,1,,,,,LPS,OTHER,,
370504,OTHER,0,,1,technical_professional,1,,,,,OTHER,OTHER,,
370515,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370526,OTHER,0,,1,early_others,0,,,,,OTHER,OTHER,,
370537,OTHER,0,,1,technical_professional,1,,,,,OTHER,OTHER,,
370548,OTHER,1,,0,early_others,,1,1,0,1,OTHER,CDQ,,
370559,OTHER,1,,1,early_others,,1,0,0,0,OTHER,OTHER,,
370570,OTHER,1,,1,early_others,,0,0,0,0,OTHER,LPS,,
370581,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370592,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370603,OTHER,0,,1,early_others,1,,,,,BM,OTHER,,
370614,OTHER,0,,1,senior_executives,0,,,,,BM,OTHER,,
370625,OTHER,1,,0,early_others,,0,1,1,0,OTHER,OTHER,,
370636,OTHER,1,Other,1,early_others,0,0,1,0,0,OTHER,OTHER,,
370647,OTHER,0,,1,technical_professional,1,,,,,OTHER,OTHER,,
370658,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
370669,OTHER,1,0.25,1,technical_professional,0,0,1,1,1,OTHER,OTHER,,
370680,OTHER,0,,1,technical_professional,1,,,,,OTHER,OTHER,,
370691,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
370702,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
370713,OTHER,1,,0,early_others,,0,0,0,0,LPS,OTHER,,
370724,OTHER,1,0.25,1,admin_sales,1,1,1,1,0,OTHER,OTHER,,
370735,OTHER,0,,1,technical_professional,1,,,,,CDQ,OTHER,,
370746,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370757,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370768,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,,
370779,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370790,OTHER,1,0.25,1,early_others,0,0,0,1,0,BM,OTHER,,
370801,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
370812,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
370823,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370834,OTHER,0,,1,early_others,0,,,,,BM,OTHER,,
370845,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370856,OTHER,0,,1,senior_executives,0,,,,,OTHER,OTHER,,
370867,OTHER,0,,1,early_others,0,,,,,OTHER,BM,,
370878,OTHER,0,,1,technical_professional,0,,,,,BM,OTHER,,
370889,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
370900,OTHER,0,,1,early_others,,,,,,OTHER,OTHER,,
370911,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
370922,OTHER,1,,0,early_others,,1,1,0,0,LPS,OTHER,,
370933,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
370944,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
370955,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
370966,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
370977,OTHER,0,,0,early_others,,,,,,OTHER,LPS,,
370988,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
370999,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
371010,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
371021,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
371032,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
371043,OTHER,1,,0,early_others,,1,0,1,0,OTHER,LPS,,
371054,OTHER,1,,0,early_others,,1,0,0,0,LPS,OTHER,,
371065,OTHER,1,,0,early_others,,0,0,1,0,OTHER,CDQ,,
371076,OTHER,1,0.25,1,early_others,1,0,0,1,0,OTHER,BM,,
371087,OTHER,1,0.5,1,early_others,0,0,0,0,0,OTHER,OTHER,,
371098,OTHER,1,,1,early_others,,0,0,1,0,OTHER,OTHER,,
371109,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
371120,OTHER,1,,0,early_others,,1,0,1,1,CDQ,OTHER,,
371131,OTHER,0,,1,senior_executives,0,,,,,BM,OTHER,,
371142,OTHER,1,,0,early_others,,0,0,1,0,OTHER,LPS,,
371153,OTHER,1,,0,early_others,,1,1,1,1,LPS,OTHER,,
371164,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
371175,OTHER,0,,1,senior_executives,1,,,,,OTHER,OTHER,,
371186,OTHER,1,,0,early_others,,1,0,0,0,OTHER,LPS,,
371197,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
371208,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
371219,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
371230,OTHER,1,,0,early_others,,1,0,0,0,OTHER,LPS,,
371241,OTHER,0,,1,technical_professional,0,,,,,OTHER,BM,,
371252,OTHER,1,,0,early_others,,0,0,1,0,LPS,OTHER,,
371263,OTHER,1,,0,early_others,,1,0,1,1,BM,OTHER,,
371274,OTHER,1,,0,early_others,,0,1,1,0,OTHER,CDQ,,
371285,OTHER,1,,0,early_others,,0,1,0,0,OTHER,CDQ,,
371296,OTHER,1,,0,early_others,,1,0,1,0,OTHER,LPS,,
371307,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,,
371318,OTHER,1,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,,
371329,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,,
371340,OTHER,1,,0,early_others,,0,0,0,1,OTHER,OTHER,,
371351,OTHER,0,,1,early_others,0,,,,,BM,OTHER,,
371362,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
371373,OTHER,1,,0,early_others,,1,0,1,0,CDQ,OTHER,,
371384,OTHER,1,,0,early_others,,1,0,1,0,OTHER,OTHER,,
371395,OTHER,1,,0,early_others,,0,0,1,0,LPS,OTHER,,
371406,OTHER,1,0.25,1,admin_sales,0,0,0,1,0,OTHER,BM,,
371417,OTHER,1,,0,early_others,,1,0,0,1,OTHER,OTHER,,
371428,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
371439,OTHER,1,,0,early_others,,1,1,1,0,OTHER,OTHER,,
371450,OTHER,1,,0,early_others,,0,0,0,0,OTHER,LPS,,
371461,OTHER,1,,0,early_others,,0,0,0,0,OTHER,LPS,,
371472,OTHER,1,,0,early_others,,1,0,1,0,LPS,OTHER,,
371483,OTHER,1,,0,early_others,,0,1,1,0,OTHER,CDQ,,
371494,OTHER,1,0.5,1,senior_executives,0,0,0,0,0,OTHER,BM,,
371505,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
